Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
RAG,,,259746.03125,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0,27500,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0
RAM,,,1250,,,0,,,0,2000,11,2000,11,,,0,1252.9200439453125,,,0,,,0,2500,109,2500,133,,,0,1252.9200439453125,,,0,,,0,2350,10,2350,42,,,0
RAT,32,166,80.52999877929688,1034,81,38632,20,75.01000213623047,9334,87.29000091552734,2380,91.98999786376953,19844,130,82,13275,85,2722,85,3760,660,60,1860,76.29000091552734,4666,84.9800033569336,107662,1500,73,63096,60,1320,77.5,9868,1000,25,1000,63.220001220703125,700,66.9000015258789,31139,800,63.5,34707
RBH,,,13467.4599609375,5,13490,139,8,12000.01953125,104,12999,22,13500,49,2,8000,2,8000.830078125,,,0,,,0,13906.099609375,25,13750,82,6,10501.01953125,168,8000.830078125,,,0,,,0,14729.400390625,2,14899,82,50,10100,61
RCO,400,,750,20,950,40,100,760,1992,665.6300048828125,230,777.77001953125,254,236,640,2117,420,,,0,,,0,680.1099853515625,18,850,19,5,600.010009765625,679,500,,,0,,,0,582.4299926757812,20,700,469,100,610,2018
RCS,,,100000,,,0,,,0,209000,,,0,,,0,94093.78125,,,0,,,0,70000,4,100000,4,,,0,94093.78125,,,0,,,0,94093.78125,,,0,,,0
RCT,,,500000,,,0,,,0,356760.5,,,0,,,0,356760.5,,,0,,,0,550000,,,0,,,0,356760.5,,,0,,,0,356760.5,,,0,,,0
RDE,,,22407.98046875,,,0,3,20500.01953125,58,28000,6,21000,62,1,2500,1,14495.8095703125,,,0,,,0,20055.990234375,15,20500,73,53,18000,53,14495.8095703125,,,0,,,0,22319.2109375,69,23069,91,20,19175,70
RDL,,,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0
RDS,,,209228.40625,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0,125000,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0
REA,,,280,1564,280,6809,100,225,300,300,465,300,465,120,250,586,355.8699951171875,,,0,,,0,349,334,350,3305,200,250,2631,300,418,300,418,1000,200,1000,290,123,290,2356,100,150,100
RED,45000,,45001,127,47250,225,20,45001,120,45000,,,0,10,45001,110,22540.4296875,,,0,,,0,45000,,,0,20,45001,120,22540.4296875,,,0,,,0,45000,,,0,100,45000,100
REP,,,613.0800170898438,183,619,993,50,511,1217,477.6400146484375,8,478,1611,1,411.010009765625,348,340,20,1600,51,50,600,50,498.7300109863281,114,500,411,27,381,924,500,47,500,123,,,0,597.719970703125,65,575,882,45,420,130
RG,,,975,10,900,347,588,700,588,1000,30,900,80,120,811,178,751.5700073242188,,,0,,,0,767.6699829101562,30,896,954,435,600,984,751.5700073242188,,,0,,,0,1000,50,1000,50,40,800.010009765625,40
RGO,,,1399.949951171875,3,1399.949951171875,3,8,1200,8,1200,,,0,20,1200,20,798.47998046875,,,0,,,0,1900,4,2800,14,1,1900,1,798.47998046875,,,0,,,0,798.47998046875,29,5000,29,,,0
RHP,,,3500,29,4800,29,8,3500,8,2700.739990234375,,,0,15,3250,15,2700.739990234375,,,0,,,0,3400,6,4000,6,,,0,2700.739990234375,,,0,,,0,2700.739990234375,4,4500,4,,,0
ROM,,,3200,30,3200,30,,,0,3000,6,3000,26,,,0,1931.5799560546875,,,0,,,0,2100,,,0,50,2001,370,1931.5799560546875,,,0,,,0,2000,10,3000,25,40,1900,80
RSE,,,24412.310546875,18,24242,19,26,21000.009765625,115,21389.73046875,,,0,,,0,12026.7197265625,,,0,,,0,23323.5390625,25,24500,94,2,20000,118,12026.7197265625,,,0,,,0,21917.73046875,12,24869,39,20,18000,82
RSH,,,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,2,40000,2,,,0,17292.380859375,,,0,,,0,17292.380859375,1,43000,1,,,0
RSI,,,450,,,0,100,200,100,1000,12,1300,77,20,1000,20,686.77001953125,,,0,,,0,800,,,0,200,500,200,686.77001953125,,,0,,,0,700,7,1000,7,,,0
RTA,,,15000,2,15000,31,5,13600,55,12937.3701171875,6,24000,6,10,12937.3701171875,34,8308.73046875,,,0,,,0,15725,6,16899.990234375,11,2,12570,75,8308.73046875,,,0,,,0,19799.390625,2,19999,15,4,15000,52
S,,,111.45999908447266,22,130,276,1000,40,1005,69.58999633789062,561,69.58999633789062,804,50,35.0099983215332,150,85.83999633789062,,,0,,,0,46.90999984741211,160,57,303,64,22.010000228881836,97,85.83999633789062,,,0,,,0,49.9900016784668,10,49.9900016784668,850,200,26,200
SA,,,6500,50,5000,50,,,0,5000,1,5000,1,,,0,3422.949951171875,,,0,,,0,5000,45,5000,123,,,0,3422.949951171875,,,0,,,0,3422.949951171875,,,0,,,0
SAL,,,6500,,,0,,,0,10000,1,9949,38,,,0,3422.949951171875,,,0,,,0,5000,76,4999,146,,,0,3422.949951171875,,,0,,,0,3422.949951171875,,,0,,,0
SAR,,,23000,10,22000,50,10,10000,20,24000,,,0,5,19001,17,9628.83984375,,,0,,,0,20000,,,0,5,19000,55,9628.83984375,,,0,,,0,16000,5,25000,5,3,20000,3
SC,,,1500,,,0,19,1001,35,1000,,,0,20,550,20,1500,,,0,,,0,2029.0400390625,34,1880,930,4,1001,328,1500,7,2500,7,,,0,1077.010009765625,251,1077.010009765625,664,1,700,121
SCB,,,45000,1,45000,1,,,0,70000,,,0,,,0,54712.01171875,,,0,,,0,57000,,,0,,,0,54712.01171875,,,0,,,0,2686,,,0,,,0
SCN,,,1714.8299560546875,34,1700,313,19,1250,110,1624.449951171875,56,1999.989990234375,456,,,0,1500,,,0,,,0,8000,20,5900,148,40,1401,402,2000,,,0,1,1150,1,2129.60009765625,44,2139.989990234375,320,4,1500,173
SCR,,,100,30,160,120,12,90,212,82,90,90,349,100,82,100,82.29000091552734,,,0,,,0,82,30,82.01000213623047,65,100,82,100,82.29000091552734,30,140,301,,,0,82,29,97,234,100,82,100
SDR,72000,,72001,100,80000,100,8,72001,108,72000,3,75000,3,5,72001,105,37259.4296875,,,0,,,0,72000,,,0,10,72001,110,37259.4296875,,,0,,,0,72000,,,0,100,72000,100
SEA,,,105.9800033569336,1578,114.98999786376953,10666,486,60.0099983215332,1350,50,300,85,1990,,,0,73.05000305175781,,,0,,,0,64.13999938964844,1935,79,8022,50,60,680,150,200,120,362,,,0,89,2475,88.98999786376953,10586,130,50,130
SEN,,,750,1055,750,1055,50,450,1050,650,5,715,20,95,600,135,285.3699951171875,,,0,,,0,653.0399780273438,10,1500,10,30,750,200,285.3699951171875,,,0,,,0,600,,,0,200,600,410
SEQ,,,10000,,,0,,,0,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0,14000,,,0,12,10000,12,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0
SF,6,16,13.710000038146973,7283,13.779999732971191,52942,1200,12.5,56450,10.680000305175781,143,10.680000305175781,21633,3000,9.100000381469727,182667,13,8080,12.989999771118164,55805,,,0,12.220000267028809,2960,12.399999618530273,47810,200,12.0600004196167,75770,14,600,14,9297,5000,9,17649,11.5600004196167,904,11,208219,2000,10.75,115100
SFE,,,60000,,,0,,,0,55000,5,55000,5,10,50000,10,25161.3203125,,,0,,,0,50000.01171875,2,54500,9,,,0,25161.3203125,,,0,,,0,1,3,56000,3,,,0
SFK,,,80,192,79,419,20,60,2344,68.75,,,0,40,35.5,751,42.5,,,0,,,0,62.02000045776367,139,57,8825,100,52,3119,50,,,0,,,0,68.86000061035156,273,68,3469,50,51,580
SFL,,,85000,1,50000,3,,,0,30850.880859375,2,60000,2,,,0,30850.880859375,,,0,,,0,45000,2,80000,2,,,0,30850.880859375,,,0,,,0,30850.880859375,,,0,,,0
SI,,,391.3599853515625,50,470,2381,400,400.010009765625,1229,349,174,349,1764,10,211,10,884.1400146484375,,,0,,,0,267.8800048828125,20,279,6384,600,100,1256,884.1400146484375,40,500,60,,,0,375,690,375,1554,100,200.00999450683594,150
SIL,,,2000,8,1788.7099609375,83,,,0,2400,25,2375,49,,,0,2300.8798828125,,,0,,,0,750,78,1750,78,,,0,2300.8798828125,,,0,,,0,2995,14,1900,62,,,0
SIO,38,,69.47000122070312,80,75,2771,1067,60,2784,79.37000274658203,1489,99.98999786376953,6149,106,40,412,45,,,0,,,0,75.48999786376953,35,81.94999694824219,8990,18,65.05999755859375,2568,40,46,140,46,4,40,4,78.66000366210938,100,79.98999786376953,3656,400,51.08000183105469,1000
SNM,,,125000,18,126500,26,5,120000,6,77019.203125,,,0,,,0,77019.203125,,,0,,,0,126500,17,126500,23,,,0,77019.203125,,,0,,,0,77019.203125,,,0,,,0
SOI,,,400,146,400,2939,200,275,350,360,4,360,454,,,0,299.3699951171875,,,0,,,0,320,350,322.2300109863281,723,66,310.010009765625,66,299.3699951171875,10,320,10,100,250,200,360,18,360,468,50,212,730
SOL,,,900,4,900,14,,,0,980,17,1090,271,,,0,450.1700134277344,,,0,,,0,1000,139,1000,139,,,0,450.1700134277344,,,0,,,0,1350,5,1599.989990234375,35,,,0
SP,,,1600,87,1600,301,100,1501,200,1500,,,0,30,1600,130,1123.4200439453125,,,0,,,0,2100,8,2100,278,100,1500,100,1123.4200439453125,,,0,,,0,1500,26,2500,46,100,1500,100
SRD,53000,,53001,26,55500,32,20,53001,120,53000,,,0,100,53000,100,29394,,,0,,,0,53000.671875,,,0,100,53000,100,29394,,,0,,,0,53000,,,0,100,53000,100
SRP,,,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,146,21000,146,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0
SSC,,,400,,,0,1,241,1063,250,,,0,54,250,54,224,,,0,,,0,259.2699890136719,24,259.989990234375,1218,25,200,40,224,,,0,,,0,450,335,450,335,,,0
SSL,,,25000,3,30000,5,1,25000,1,40000,7,40000,8,,,0,18181.990234375,,,0,,,0,40000,5,40000,6,,,0,18181.990234375,,,0,,,0,30000,,,0,,,0
STL,,,1344.8599853515625,30,2200,175,100,1300,130,1118.7900390625,10,1770,236,57,1000,409,800,,,0,,,0,994.5700073242188,8,1099,1127,7,930,503,900,,,0,,,0,1670.0999755859375,14,1849.989990234375,188,1,1300,433
STR,1000,,1001,6,1600,142,6,1001,106,2200,4,2244,92,100,1510,318,1491.9300537109375,,,0,,,0,1796.3800048828125,14,1800,32,100,1000,100,1491.9300537109375,,,0,,,0,1800,44,1800,115,100,1000,100
STS,,,96213.09375,,,0,,,0,96213.09375,,,0,,,0,96213.09375,,,0,,,0,140000,1,140000,1,1,40000,1,96213.09375,,,0,,,0,96213.09375,,,0,,,0
SU,,,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0
SUD,75000,,76000,9,76000,15,10,75001,110,75000,,,0,5,75150,105,37986.578125,,,0,,,0,75000,,,0,10,75001,110,37986.578125,,,0,,,0,75000,,,0,100,75000,100
SUN,,,350,800,500,800,990,300,1090,450,20,450,80,40,221.1300048828125,430,307.9100036621094,,,0,,,0,430,300,430,550,300,250,500,300,,,0,,,0,369,480,349,841,,,0
SWF,,,105,150,100,590,,,0,95,600,95,600,10,72,1617,81.31999969482422,,,0,,,0,79.91000366210938,3032,110,6227,100,70,265,110,,,0,100,110,100,120,318,120,614,4,100,87
TA,,,11000,2,13000,47,4,11000,9,16900,1,16900,4,50,11111.1103515625,51,6474.83984375,,,0,,,0,16600,6,16600,45,2,11690,4,6474.83984375,,,0,,,0,12995,,,0,3,12000.009765625,14
TAC,,,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0
TAI,,,500,70,550,170,32,325,132,300,50,549.9500122070312,635,15,300,145,121.01000213623047,,,0,,,0,200,62,200,554,,,0,121.01000213623047,,,0,,,0,425,4,425,318,168,150.02000427246094,178
TC,,,14000,1,14000,2,,,0,10000,,,0,,,0,3861.31005859375,,,0,,,0,6000,,,0,16,3000,16,3861.31005859375,,,0,,,0,3861.31005859375,,,0,,,0
TCB,,,37500,1,37500,1,,,0,9675.330078125,1,12000,1,,,0,9675.330078125,,,0,,,0,13000,12,11000,12,,,0,9675.330078125,,,0,,,0,9675.330078125,,,0,,,0
TCL,,,5741,10,5000,60,8,2000,626,1500,20,1999,99,10,1500,110,1926.6600341796875,,,0,,,0,2065.669921875,97,2200,177,29,1700,29,1926.6600341796875,,,0,,,0,2000,9,2194.989990234375,9,5,2000,72
TCO,,,880,20,1098,114,20,620,879,1000,5,1000,25,100,750,100,700,,,0,,,0,1088.780029296875,30,1100,748,50,1000,100,500,18,700,68,,,0,1000,11,1200,11,,,0
TCS,,,9500,12,6200,29,,,0,4741.83984375,12,5500,66,10,4000,10,2199.889892578125,,,0,,,0,4085.530029296875,53,5250,83,6,4100,64,2199.889892578125,,,0,,,0,7500,30,7500,30,,,0
TCU,,,90000,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,1,70671.4296875,1
THF,,,399.989990234375,503,400,1458,245,251,245,224.58999633789062,450,235,2136,105,200,700,526.77001953125,,,0,,,0,234.7899932861328,517,235,4023,200,171,600,280,100,260,100,,,0,250,90,275,271,80,200.00999450683594,90
THP,,,3350,22,3350,22,28,3000,28,2391.639892578125,,,0,40,3300,40,2391.639892578125,,,0,,,0,3000,,,0,10,3000,10,2391.639892578125,,,0,,,0,3350,12,3350,12,,,0
TI,,,544,89,790,1574,3,544,600,989.969970703125,126,989,177,,,0,830.9000244140625,,,0,,,0,461.6300048828125,21,399.989990234375,3383,15,300,15,2250,,,0,,,0,1000,119,844,1310,,,0
TIO,74,,79.45999908447266,3481,85,11948,1000,75,1100,75.69000244140625,220,75,380,100,74,100,74.80999755859375,,,0,,,0,106.72000122070312,74,120,21636,718,80,1118,74.80999755859375,,,0,,,0,74,100,98,2441,100,74,100
TK,,,18000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0,15000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0
TPU,,,1500,,,0,,,0,1790,,,0,,,0,1184.77001953125,,,0,,,0,1800,,,0,,,0,1184.77001953125,,,0,,,0,2800,1,2800,11,,,0
TRA,,,918.469970703125,6,1400,22,,,0,900,,,0,30,900,30,850.7100219726562,,,0,,,0,1225,6,1100,28,,,0,850.7100219726562,,,0,,,0,2000,10,2000,20,,,0
TRN,,,450,147,440,412,752,350,1611,352.9599914550781,22,447,62,10,360,1453,189.47000122070312,,,0,,,0,385.1300048828125,100,475,206,1000,350,1786,189.47000122070312,,,0,,,0,300,,,0,200,280,304
TRU,,,237.19000244140625,5,240,2675,52,200.00999450683594,1701,269.2699890136719,245,270,1174,50,255,379,225,,,0,,,0,266.1000061035156,33,279,281,8,250.02000427246094,272,350,42,350,66,44,111,45,296.6199951171875,8,298,389,2,175,277
TS,,,100,,,0,120,50,120,110,,,0,23,110,64,74.80999755859375,,,0,,,0,125,,,0,100,100,600,74.80999755859375,,,0,,,0,100,200,144.97999572753906,299,95,100,305
TSH,,,31880.25,1,32000,1,10,21000,13,28814.490234375,17,30000,17,,,0,16496.119140625,,,0,,,0,25000,2,50000,7,1,35000,87,16496.119140625,,,0,,,0,35000,4,40000,7,1,35000,8
TUB,,,200,200,275,200,150,100,150,165,,,0,20,130,100,167.9499969482422,,,0,,,0,125,400,199,1100,859,125,859,120,,,0,,,0,250,20,199.97000122070312,1040,,,0
UTS,2200,,4500,86,4500,86,10,3000,1162,4000,,,0,8,3000,116,3426.780029296875,,,0,,,0,3286.25,7,3400,229,100,2200,108,3426.780029296875,,,0,,,0,4800,15,4150,110,8,2500,108
VCB,,,400000,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0
VEG,88,,105.30000305175781,55,120,407,356,100,899,113.44000244140625,200,125,276,90,92,1045,100,,,0,,,0,152.77999877929688,562,150,1576,150,115.01000213623047,2431,100,,,0,,,0,110.23999786376953,220,135,415,174,103,2093
VG,,,8888.8798828125,42,8888.8798828125,156,100,4100.009765625,240,5000,33,5000,62,20,3505,233,2500,,,0,,,0,6200,20,6300,129,4,5000,367,2500,,,0,,,0,4577.39990234375,11,5000,261,1,2300,141
VIT,,,555.5499877929688,,,0,100,50,100,499,40,450,338,30,350,30,337.3299865722656,,,0,,,0,500,,,0,30,350,70,337.3299865722656,,,0,,,0,633.3599853515625,19,633.3599853515625,33,30,350,70
VSC,,,40000,1,40000,1,,,0,20000,,,0,,,0,16575.669921875,,,0,,,0,44000,,,0,,,0,16575.669921875,,,0,,,0,16575.669921875,,,0,,,0
W,,,13995,50,15000,50,50,13995,58,12000,10,15000,10,,,0,6255.1201171875,,,0,,,0,18000,3,17900,70,5,12000,5,6255.1201171875,,,0,,,0,15000,12,14750,17,,,0
WAI,,,99000,22,89000,28,10,70000,20,90000,,,0,10,70000,10,52242.44921875,,,0,,,0,82000,16,85000,29,10,70000,10,52242.44921875,,,0,,,0,100000,11,100000,11,,,0
WAL,,,5000,20,6000,20,,,0,4000,30,4000,40,,,0,2803.2900390625,,,0,,,0,6000,8,5995,86,,,0,2803.2900390625,,,0,,,0,6000,1,6000,1,,,0
WCB,,,315000,3,300000,5,,,0,250000,,,0,,,0,329430.03125,,,0,,,0,400000,16,400000,16,1,300000,1,329430.03125,,,0,,,0,400000,,,0,,,0
WIN,,,4250,,,0,50,3800.010009765625,64,3750,10,3750,40,5,3500,5,2950.47998046875,,,0,,,0,4400,30,3999,80,14,2750,104,2950.47998046875,100,5000,100,,,0,4500,20,4100,89,4,3200,132
WM,,,6845.89990234375,24,10000,24,,,0,5000,,,0,,,0,6845.89990234375,,,0,,,0,12000,16,10000,40,,,0,6845.89990234375,,,0,,,0,6845.89990234375,,,0,,,0
WOR,,,85079.6328125,1,75000,1,,,0,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0,85000,,,0,8,85000,8,85079.6328125,,,0,,,0,85079.6328125,2,150000,2,,,0
WR,50000,,78600.953125,,,0,100,50000,100,50001,,,0,100,50000,100,78600.953125,,,0,,,0,50000,,,0,100,50000,100,78600.953125,,,0,,,0,78600.953125,,,0,100,50000,100
WS,,,4399.990234375,15,6450,38,5,3100.010009765625,21,5000,21,5000,21,15,2000,15,2609.800048828125,,,0,,,0,4750,10,5000,10,8,2875,32,2609.800048828125,,,0,,,0,2001,17,5750,22,6,2001,41
ZIR,,,400,500,1000,556,,,0,1000,40,800,269,,,0,117.55000305175781,,,0,,,0,450,1627,450,3639,,,0,117.55000305175781,,,0,,,0,550,52,1000,52,,,0
ZR,,,11000,9,12500,12,11,11000,24,11000,100,11000,100,,,0,5988.47998046875,,,0,,,0,6000,4,9500,145,33,6000,33,5988.47998046875,,,0,,,0,12000,10,20000,10,,,0
