Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
RCT,,,500000,,,0,,,0,356760.5,,,0,,,0,356760.5,,,0,,,0,550000,,,0,,,0,356760.5,,,0,,,0,356760.5,,,0,,,0
RDE,,,22500,14,22500,24,6,20500.009765625,61,24484,4,22200,58,1,2500,1,14495.8095703125,,,0,,,0,21000,15,21000,102,1,20000,56,14495.8095703125,,,0,,,0,22500,2,22928.220703125,105,20,19100,70
RDL,,,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0,380631.96875,,,0,,,0
RDS,,,209228.40625,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0,125000,,,0,,,0,209228.40625,,,0,,,0,209228.40625,,,0,,,0
REA,,,280,1764,280,6013,100,225,300,300,465,300,465,200,200,466,355.8699951171875,,,0,,,0,350,334,350,3173,120,246,2551,300,418,300,418,1000,200,1000,290,50,290,1717,,,0
RED,45000,,45001,127,47250,225,100,45000,100,45000,,,0,10,45001,110,22540.4296875,,,0,,,0,45000,,,0,20,45001,120,22540.4296875,,,0,,,0,45000,,,0,100,45000,100
REP,,,620,392,620,879,44,511,1211,472,70,472,1495,111,406,404,340,,,0,,,0,500,617,500,914,50,410,954,500,47,500,123,,,0,639,438,639,679,10,411,93
RG,,,899,14,850,216,590,700,590,971.6699829101562,30,1000,30,120,811,178,751.5700073242188,,,0,,,0,600,30,899.9500122070312,1082,465,600,1014,751.5700073242188,,,0,,,0,1000,,,0,40,800.010009765625,40
RGO,,,1400,9,1400,66,20,1200,20,1200,,,0,,,0,798.47998046875,,,0,,,0,1900,10,4444.43994140625,10,1,1900,1,798.47998046875,,,0,,,0,798.47998046875,29,5000,29,,,0
RHP,,,4800,29,4800,29,8,3700,16,2700.739990234375,,,0,15,3250,15,2700.739990234375,,,0,,,0,3400,,,0,6,3400,6,2700.739990234375,,,0,,,0,2700.739990234375,4,4500,4,,,0
ROM,,,3200,30,3200,30,,,0,3000,6,3000,6,,,0,1931.5799560546875,,,0,,,0,2100,,,0,50,2001,370,1931.5799560546875,,,0,,,0,2000,10,3000,25,40,1900,80
RSE,,,25000,,,0,6,30000.009765625,103,20185.439453125,15,22000,21,,,0,12026.7197265625,,,0,,,0,20000,2,23000,125,20,19000,126,12026.7197265625,,,0,,,0,20999,16,21000,59,20,18000,82
RSH,,,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,,,0,,,0,17292.380859375,2,40000,2,,,0,17292.380859375,,,0,,,0,17292.380859375,1,43000,1,,,0
RSI,,,450,,,0,100,200,100,1000,12,1300,77,20,1000,20,686.77001953125,,,0,,,0,800,,,0,200,500,200,686.77001953125,,,0,,,0,700,7,1000,7,,,0
RTA,,,14949.990234375,26,14949.990234375,66,2,13600.009765625,63,12945.6904296875,5,30000,5,11,12937.3701171875,35,8308.73046875,,,0,,,0,16800,2,17000,2,1,12001,29,8308.73046875,,,0,,,0,9000,8,12900,20,13,9000,28
S,,,85,4,85,333,1000,40,1005,69,571,69.58999633789062,814,50,35.0099983215332,150,85.83999633789062,,,0,,,0,27,84,56.9900016784668,418,126,27,223,85.83999633789062,,,0,,,0,89.95999908447266,30,89.6500015258789,955,,,0
SA,,,6500,,,0,,,0,5000,1,5000,1,,,0,3422.949951171875,,,0,,,0,5000,45,5000,166,,,0,3422.949951171875,,,0,,,0,3422.949951171875,,,0,,,0
SAL,,,6500,,,0,,,0,10000,1,9949,38,,,0,3422.949951171875,,,0,,,0,5000,76,4999,185,,,0,3422.949951171875,,,0,,,0,3422.949951171875,,,0,,,0
SAR,,,23000,4,24000,27,10,10000,20,24000,,,0,5,17001,17,9628.83984375,,,0,,,0,20000,2,30000,2,20,7500,50,9628.83984375,,,0,,,0,16000,5,25000,5,,,0
SC,,,1094.9300537109375,14,1500,14,10,1000,16,1000,82,1000,82,100,600,120,1500,,,0,,,0,1000,45,1000,824,1,800.010009765625,301,1500,56,1500,56,,,0,1077.010009765625,308,1077.010009765625,721,1,700,121
SCB,,,45000,1,45000,1,,,0,70000,,,0,,,0,54712.01171875,,,0,,,0,57000,,,0,,,0,54712.01171875,,,0,,,0,2686,,,0,,,0
SCN,,,1400,12,1400,383,6,1150,86,1999.989990234375,56,1999.989990234375,503,10,1450,42,1500,,,0,,,0,1875,2,1875,148,100,1365,339,1150,17,2000,46,1,1150,1,2100,29,2100,375,1,1200,169
SCR,,,100,,,0,12,90,212,90,90,90,349,30,85,130,82.29000091552734,,,0,,,0,82,30,82.01000213623047,65,100,82,100,82.29000091552734,30,140,301,,,0,82.01000213623047,63,98,205,95,82.01000213623047,195
SDR,72000,,72001,100,80000,100,8,72001,108,72000,3,75000,3,5,72001,105,37259.4296875,,,0,,,0,72000,,,0,10,72001,110,37259.4296875,,,0,,,0,72000,,,0,100,72000,100
SEA,,,115,1168,115,7630,870,60,870,80,240,80,2230,200,50,200,73.05000305175781,,,0,,,0,80,94,80,6087,141,65,1126,150,200,120,362,,,0,89,395,89,8411,200,65,330
SEN,,,750,1055,750,1055,50,450,1050,600,20,750,20,100,600,140,285.3699951171875,,,0,,,0,653.0399780273438,10,1500,10,130,650,170,285.3699951171875,,,0,,,0,600,,,0,200,600,410
SEQ,,,10000,,,0,,,0,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0,14000,,,0,12,10000,12,8079.85986328125,,,0,,,0,8079.85986328125,,,0,,,0
SF,6,16,13.739999771118164,2401,13.739999771118164,62039,1587,12.199999809265137,51431,10,2000,10.569999694824219,56288,2000,9.609999656677246,149907,13,8080,12.989999771118164,55805,,,0,11.989999771118164,1812,11.989999771118164,105626,1325,11.020000457763672,73366,14,500,14,11697,549,8,12649,11,27027,11,232326,2000,10.029999732971191,119904
SFE,,,60000,,,0,,,0,55000,5,55000,22,,,0,25161.3203125,,,0,,,0,50000.01171875,2,54500,11,,,0,25161.3203125,,,0,,,0,1,3,56000,3,,,0
SFK,,,80,264,80,391,3,50.0099983215332,2354,73,84,73,1175,40,35.5,751,42.5,,,0,,,0,60,936,69.94999694824219,8812,475,60,4402,50,50,50,50,,,0,70,116,68.86000061035156,2926,7,50.5,530
SFL,,,85000,1,50000,3,,,0,30850.880859375,2,60000,2,,,0,30850.880859375,,,0,,,0,45000,2,80000,2,,,0,30850.880859375,,,0,,,0,30850.880859375,,,0,,,0
SI,,,525,139,525,1704,1000,300,1000,380,376,380,1606,10,350,10,884.1400146484375,,,0,,,0,150,16,290,6159,163,150,846,884.1400146484375,40,500,60,,,0,420,700,375,1564,100,200.00999450683594,150
SIL,,,2000,8,1788.7099609375,83,,,0,2400,25,2375,49,,,0,2300.8798828125,,,0,,,0,750,78,1750,78,,,0,2300.8798828125,,,0,,,0,2995,14,1900,62,,,0
SIO,38,,60,311,74,2443,2544,60,3861,40.099998474121094,225,95,1929,40,40.0099983215332,226,45,,,0,,,0,81,500,80.98999786376953,10869,10,63.5099983215332,13173,40,46,140,46,,,0,150,419,149,1471,148,107.51000213623047,1004
SNM,,,50000,8,200000,8,2,125000,8,77019.203125,,,0,,,0,77019.203125,,,0,,,0,126500,17,126500,43,,,0,77019.203125,,,0,,,0,77019.203125,,,0,,,0
SOI,,,360,90,400,3129,50,260,150,336.8800048828125,4,360,454,,,0,299.3699951171875,,,0,,,0,375,125,375,125,33,350.010009765625,33,299.3699951171875,10,320,10,100,250,200,360,68,360,518,500,210,580
SOL,,,900,24,900,34,,,0,980,17,1090,271,,,0,450.1700134277344,,,0,,,0,1000,149,1000,149,,,0,450.1700134277344,,,0,,,0,1350,5,1599.989990234375,35,,,0
SP,,,1700,12,1700,202,100,1501,200,1900,,,0,15,1533.3299560546875,115,1123.4200439453125,,,0,,,0,1800,270,3000,270,100,1500,100,1123.4200439453125,,,0,,,0,3800,30,3150,60,10,1555.510009765625,110
SRD,53000,,53001,26,55500,32,20,53001,120,53000.01171875,,,0,4,53000.01171875,104,29394,,,0,,,0,53000,,,0,10,53001,110,29394,,,0,,,0,53000,,,0,100,53000,100
SRP,,,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,146,21000,146,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0
SSC,,,400,,,0,78,400,1140,250,183,250,183,,,0,224,,,0,,,0,250,6,265,1175,,,0,224,,,0,,,0,380,10,380,510,75,300,75
SSL,,,25000,3,30000,5,1,25000,1,40000,7,40000,8,,,0,18181.990234375,,,0,,,0,40000,5,40000,6,,,0,18181.990234375,,,0,,,0,30000,,,0,,,0
STL,,,2405.93994140625,,,0,,,0,1152,46,1350,219,44,1180,782,800,,,0,,,0,1149.1099853515625,18,1150,702,12,900,431,900,,,0,,,0,1200,18,1899.949951171875,160,88,1200,544
STR,1000,,1749,2,1650,150,20,1001,120,2197.3798828125,18,2250,86,118,1500,268,1491.9300537109375,,,0,,,0,1390.3800048828125,16,1789.989990234375,94,100,1000,100,1491.9300537109375,,,0,,,0,1800,2,1999.989990234375,46,100,1000,100
STS,,,96213.09375,,,0,,,0,96213.09375,,,0,,,0,96213.09375,,,0,,,0,140000,1,140000,1,1,40000,1,96213.09375,,,0,,,0,96213.09375,,,0,,,0
SU,,,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0
SUD,75000,,76000,9,76000,15,10,75001,110,75000,,,0,5,75150,105,37986.578125,,,0,,,0,75000,,,0,10,75001,110,37986.578125,,,0,,,0,75000,,,0,100,75000,100
SUN,,,350,,,0,990,300,1090,460,40,460,40,20,220.00999450683594,410,307.9100036621094,,,0,,,0,484.6600036621094,170,500,170,100,170,100,300,310,300,310,,,0,358.9800109863281,60,369,90,,,0
SWF,,,105,150,100,590,,,0,90,,,0,10,57.29999923706055,667,81.31999969482422,,,0,,,0,90,80,90,6307,50,57.36000061035156,150,110,,,0,100,110,100,120,318,120,614,4,100,87
TA,,,13000,2,13000,47,10,11000,15,17000,3,17000,5,1,11000,1,6474.83984375,,,0,,,0,12500,12,16600,51,5,11500,7,6474.83984375,,,0,,,0,11000,13,12995,13,3,12000.009765625,14
TAC,,,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0
TAI,,,550,60,500,230,32,325,132,550,120,550,585,20,300,150,121.01000213623047,,,0,,,0,200,2,200,494,,,0,121.01000213623047,,,0,,,0,425,4,425,318,168,150.02000427246094,178
TC,,,9000,3,14000,4,1,9000,1,10000,1,10000,1,,,0,3861.31005859375,,,0,,,0,6000,,,0,16,3000,16,3861.31005859375,,,0,,,0,3861.31005859375,,,0,,,0
TCB,,,37500,1,37500,1,,,0,9675.330078125,1,12000,1,,,0,9675.330078125,,,0,,,0,13000,12,11000,12,,,0,9675.330078125,,,0,,,0,9675.330078125,,,0,,,0
TCL,,,5741,8,5741,50,8,2000,626,1510,33,1500,112,100,600,100,1926.6600341796875,,,0,,,0,2169,150,2169,327,21,1800,21,1926.6600341796875,,,0,,,0,2000,9,2194.989990234375,9,45,1600,52
TCO,,,880,20,1098,84,20,515,579,1300,,,0,20,1000,20,700,,,0,,,0,1088.780029296875,20,1088.780029296875,768,,,0,500,18,700,68,,,0,1000,,,0,,,0
TCS,,,8747.5498046875,8,9500,15,,,0,4741.83984375,12,5500,66,10,4000,10,2199.889892578125,,,0,,,0,4001,53,5250,83,44,4000,60,2199.889892578125,,,0,,,0,8000,50,7500,50,,,0
TCU,,,90000,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,1,70671.4296875,1
THF,,,400,976,400,3671,265,251,265,264,60,264,1646,160,200,755,526.77001953125,,,0,,,0,240,1487,240,4026,200,171,600,280,100,260,100,,,0,250,10,250,311,10,200,10
THP,,,3350,22,3350,22,28,3000,28,2391.639892578125,,,0,40,3300,40,2391.639892578125,,,0,,,0,3000,,,0,10,3000,10,2391.639892578125,,,0,,,0,3350,12,3350,12,,,0
TI,,,795,8,795,1290,6,544,603,997.6900024414062,50,750,181,,,0,830.9000244140625,,,0,,,0,500,1,500,3190,15,300,15,2250,,,0,,,0,1000,119,844,1310,,,0
TIO,74,,74.80000305175781,1287,87,11049,2000,75,2100,100,60,245,60,39,75,139,74.80999755859375,,,0,,,0,119,480,120,22042,199,82,1599,74.80999755859375,,,0,,,0,74,653,99,2841,100,74,100
TK,,,18000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0,15000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0
TPU,,,1500,,,0,,,0,1790,,,0,,,0,1184.77001953125,,,0,,,0,1800,,,0,,,0,1184.77001953125,,,0,,,0,2800,1,2800,11,,,0
TRA,,,870.27001953125,14,900,44,,,0,900,,,0,30,900,30,850.7100219726562,,,0,,,0,1225,6,1100,28,,,0,850.7100219726562,,,0,,,0,2000,10,2500,10,,,0
TRN,,,350,415,772.6400146484375,415,1000,350,1659,450,22,500,22,900,350,1615,189.47000122070312,,,0,,,0,480,,,0,1000,350,1786,189.47000122070312,,,0,,,0,250,297,250,397,4,200,80
TRU,,,229,16,229,1727,4,200.00999450683594,1653,250,101,250,1248,10,171,305,225,,,0,,,0,151.0800018310547,300,280,997,,,0,350,60,350,84,1,62.5,1,296.989990234375,36,296.989990234375,481,8,176,285
TS,,,100,,,0,120,50,120,105,,,0,30,110,130,74.80999755859375,,,0,,,0,125,16,125,16,146,99.01000213623047,500,74.80999755859375,,,0,,,0,145,200,144.97999572753906,299,100,100,310
TSH,,,32000,5,31900,6,10,21000,13,28814.490234375,11,30000,11,,,0,16496.119140625,,,0,,,0,25000,2,50000,7,1,30000,78,16496.119140625,,,0,,,0,39500,5,40000,5,2,30017,7
TUB,,,197.75999450683594,200,200,200,150,100,150,165,500,165,500,80,125,80,167.9499969482422,,,0,,,0,125,60,230,700,979,125,979,120,,,0,,,0,250,20,199.97999572753906,1040,,,0
UTS,2200,,4500,,,0,4,5000,1166,2201,,,0,11,2201,111,3426.780029296875,,,0,,,0,3850,80,4000,163,8,3333,920,3426.780029296875,,,0,,,0,4999,23,4999,75,8,2500,108
VCB,,,400000,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0
VEG,88,,100,105,145,432,422,100,965,92,5,149.9499969482422,95,500,91,985,100,51,100,51,,,0,150,951,160,965,1012,150,3249,100,,,0,,,0,130,92,130,303,80,103.01000213623047,2262
VG,,,9699.6904296875,47,9699.6904296875,161,10,4100,140,3500,28,11250,28,13,3502.080078125,213,2500,,,0,,,0,9000,20,9000,30,4,5000,355,2500,,,0,,,0,8866.8798828125,100,8811.8798828125,216,10,3661.02001953125,181
VIT,,,555.5499877929688,,,0,100,50,100,499,298,499,298,30,350,30,337.3299865722656,,,0,,,0,500,,,0,30,350,70,337.3299865722656,,,0,,,0,633.3599853515625,19,633.3599853515625,33,30,350,70
VSC,,,40000,1,40000,1,,,0,20000,,,0,,,0,16575.669921875,,,0,,,0,44000,,,0,,,0,16575.669921875,,,0,,,0,16575.669921875,,,0,,,0
W,,,13995,50,15000,50,50,13995,58,11687.5,3,12000,3,,,0,6255.1201171875,,,0,,,0,18000,3,17900,70,,,0,6255.1201171875,,,0,,,0,15000,12,14750,17,,,0
WAI,,,99000,3,99000,7,10,70000,20,90000,,,0,,,0,52242.44921875,,,0,,,0,82000,2,82000,53,10,70000,10,52242.44921875,,,0,,,0,100000,11,100000,11,,,0
WAL,,,5000,,,0,,,0,4000,30,4000,40,,,0,2803.2900390625,,,0,,,0,6000,8,5995,86,,,0,2803.2900390625,,,0,,,0,6000,1,6000,1,,,0
WCB,,,300000,2,400000,2,,,0,250000,,,0,1,250000,1,329430.03125,,,0,,,0,290000,1,375000,19,,,0,329430.03125,,,0,,,0,325000,2,400000,2,,,0
WIN,,,4250,,,0,4,3800,14,3729.909912109375,30,5000,30,,,0,2950.47998046875,,,0,,,0,5000,30,4500,80,14,2750,104,2950.47998046875,100,5000,100,,,0,4700,17,4700,69,4,3200,132
WM,,,6845.89990234375,,,0,,,0,5000,,,0,,,0,6845.89990234375,,,0,,,0,12000,16,10000,63,,,0,6845.89990234375,,,0,,,0,6845.89990234375,,,0,,,0
WOR,,,85079.6328125,1,75000,1,,,0,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0,85000,,,0,8,85000,8,85079.6328125,,,0,,,0,85079.6328125,2,212000,2,,,0
WR,50000,,78600.953125,,,0,100,50000,100,50001,,,0,1,50000.01171875,101,78600.953125,,,0,,,0,50000,,,0,100,50000,100,78600.953125,,,0,,,0,78600.953125,,,0,100,50000,100
WS,,,4200,1,4399.9501953125,49,5,3100.010009765625,21,5000,21,5000,21,15,2000,15,2609.800048828125,,,0,,,0,4750,25,4750,25,8,2875,32,2609.800048828125,,,0,,,0,2001,17,5750,22,6,2001,41
ZIR,,,1000,56,1200,56,50,400,50,941.0700073242188,40,800,267,206,350,206,117.55000305175781,,,0,,,0,450,1792,450,3804,206,350,206,117.55000305175781,,,0,,,0,1000,52,1000,52,20,550,20
ZR,,,11000,9,12500,12,16,11000,29,10125,100,11000,100,,,0,5988.47998046875,,,0,,,0,10000,9,9500,21,40,6000,40,5988.47998046875,,,0,,,0,12000,10,20000,10,,,0
